X,Y,Z
0.565493,-0.954644,2.75135
0.601964,-1.05346,2.70637
0.348377,-0.0695912,2.71343
0.340995,-0.00857015,2.7008
0.30024,0.297915,2.65187
0.195499,0.467639,2.56875
0.141995,0.207628,2.77632
0.137283,-0.0390694,2.8591
0.108211,-0.269416,2.83904
0.111295,-0.329397,2.83424
0.467742,0.242307,2.66173
0.627895,-0.00652086,2.7321
0.672624,-0.235069,2.70881
0.683534,-0.301975,2.71308
0.285375,-0.154372,2.75487
0.28397,-0.601295,2.7833
0.310662,-0.987126,2.89372
0.306178,-1.07082,2.85556
0.430204,-0.143389,2.69297
0.519087,-0.580642,2.69274
0.567605,-0.95419,2.74748
0.608587,-1.05048,2.69842
0.341078,-0.0720946,2.7192
0.33332,-0.0105931,2.70626
0.29138,0.297767,2.65598
0.180812,0.466024,2.57413
0.135139,0.20544,2.78006
0.127727,-0.0412638,2.8689
0.101386,-0.27142,2.84319
0.101818,-0.332024,2.84565
0.456807,0.242046,2.66436
0.616023,-0.00917432,2.73333
0.641695,-0.242708,2.68903
0.644117,-0.307537,2.68089
0.279871,-0.156518,2.76008
0.283258,-0.601537,2.78708
0.312137,-0.988499,2.89457
0.30778,-1.07035,2.85458
0.422561,-0.144496,2.69925
0.515226,-0.582039,2.6954
0.573899,-0.952385,2.7387
0.618645,-1.04206,2.67661
0.335792,-0.0738909,2.72332
0.327556,-0.0121036,2.7104
0.283435,0.29763,2.66071
0.167369,0.462577,2.57943
0.128639,0.203161,2.78438
0.120341,-0.0433151,2.87832
0.0937584,-0.273183,2.84628
0.0946081,-0.332963,2.8511
0.449084,0.2419,2.66662
0.595853,-0.00185192,2.73342
0.62043,-0.244232,2.67188
0.61984,-0.308443,2.6606
0.27574,-0.158159,2.76371
0.282481,-0.601556,2.78973
0.313377,-0.988932,2.89471
0.308596,-1.06965,2.8532
0.417311,-0.145219,2.70353
0.513542,-0.585929,2.70071
0.582613,-0.950126,2.73103
0.626879,-1.03524,2.66113
0.331187,-0.074926,2.72645
0.32266,-0.0129232,2.71364
0.277595,0.297788,2.66475
0.158929,0.461213,2.58339
0.121578,0.201932,2.79003
0.115253,-0.0439409,2.88445
0.0837096,-0.274024,2.85754
0.0731052,-0.330772,2.88083
0.442153,0.242287,2.66904
0.583709,-0.00200503,2.73229
0.60862,-0.243515,2.66222
0.603517,-0.30689,2.64755
0.271651,-0.159172,2.76636
0.28113,-0.6003,2.79113
0.314518,-0.988747,2.89408
0.329524,-1.06987,2.85729
0.412644,-0.14545,2.70683
0.513226,-0.589758,2.70672
0.595814,-0.950667,2.72537
0.632467,-1.0332,2.65195
0.32708,-0.0754452,2.72887
0.318244,-0.0133039,2.71626
0.272111,0.2979,2.66878
0.152874,0.46023,2.58619
0.116244,0.201217,2.7947
0.110703,-0.0446705,2.89088
0.0770387,-0.275167,2.86483
0.0658487,-0.330279,2.88984
0.436447,0.243663,2.67175
0.56881,0.00689686,2.72905
0.594532,-0.23457,2.64851
0.59233,-0.303181,2.63684
0.26793,-0.159764,2.76817
0.279686,-0.598734,2.79152
0.315356,-0.987563,2.89274
0.330105,-1.06729,2.85642
0.408554,-0.145317,2.70944
0.513426,-0.592549,2.71148
0.608541,-0.957039,2.72556
0.639022,-1.03492,2.64815
0.323403,-0.075589,2.73069
0.31416,-0.0133266,2.71838
0.266004,0.298294,2.67324
0.147732,0.459689,2.58922
0.112101,0.200976,2.79871
0.10671,-0.0456715,2.89663
0.0726892,-0.276908,2.87196
0.0614154,-0.330145,2.89543
0.431862,0.245499,2.67462
0.557602,-0.00340693,2.72256
0.586213,-0.236347,2.63604
0.578025,-0.294688,2.61687
0.264467,-0.160002,2.76936
0.278384,-0.597225,2.79125
0.315939,-0.985001,2.89111
0.328082,-1.06437,2.85518
0.405238,-0.145027,2.71131
0.51411,-0.594902,2.71555
0.622292,-0.970741,2.73755
0.65627,-1.04956,2.67347
0.319842,-0.0755694,2.73205
0.309983,-0.0132304,2.72012
0.257788,0.298424,2.67847
0.142174,0.460131,2.59361
0.108396,0.200474,2.80258
0.103806,-0.0462527,2.90061
0.0700052,-0.278048,2.87686
0.058507,-0.329862,2.89917
0.428321,247,2.67716
0.551785,-0.00881433,2.71889
0.577468,-0.236973,2.62273
0.569949,-0.288775,2.60449
0.26119,-0.160136,2.76999
0.277184,-0.595909,2.79056
0.316329,-0.982842,2.88971
0.325234,-1.06194,2854
0.402367,-0.144671,2.71265
0.515055,-0.596774,2.71891
0.63484,-0.988901,2.76335
0.666696,-1.05995,2.69501
0.316554,-0.0755014,2.73303
0.306225,-0.013098,2.72149
0.251556,0.298743,2.68265
0.138261,0.460526,2.59693
0.105804,0.2001,2.80534
0.101392,-0.0463032,2.90361
0.0681777,-0.278489,2.88291
0.057157,-0.329996,2.90177
0.425149,0.248272,2.67951
0.546428,0.00154485,2.71365
0.567713,-0.227397,2.61033
0.56097,-0.281225,2.58885
0.258233,-0.160172,2.77023
0.275951,-0.594722,2.78954
0.316571,-0.979837,2.88789
0.322005,-1.05975,2.85254
0.39946,-0.144243,2.71358
0.515824,-0.598039,2.72128
0.638347,-0.99345,2.77164
0.674737,-1.07186,2.73243
0.313874,-0.0754106,2.73368
0.303204,-0.0129499,2.72249
0.246813,0.299218,2686
0.134569,0.461522,2.60094
0.103671,0.199753,2.80776
0.0995532,-0.0464758,2.90585
0.0667996,-0.279133,2.89024
0.0570544,-0.330492,2.90388
0.422057,0.24964,2.68179
0.543347,0.00419487,2.71118
0.561319,-0.220234,2.60097
0.555811,-0.276449,2.57868
0.255821,-0.160166,2.77023
0.274777,-0.593685,2.78817
0.316758,-0.977973,2.88658
0.318924,-1.05864,2.85252
0.39701,-0.143837,2.71411
0.517124,-0.599205,2.72354
0.640162,-0.996269,2.7769
0.677832,-1.07619,2.74486
0.311395,-0.075353,2.73412
0.300278,-0.0128415,2.72333
0.240912,0.299819,2.68998
0.130631,0.463388,2.60563
0.102072,0.199432,2.80965
0.09794,-0.0470386,2.90787
0.066086,-0.280358,2895
0.0581623,-0.331651,2.9056
0.419358,0.25089,2.68384
0.541172,0.00957219,2.70915
0.556673,-0.215134,2.59482
0.551825,-0.273202,2.57219
0.25375,-0.160173,2.77007
0.273681,-0.592832,2.78661
0.316893,-0.976871,2.88527
0.316359,-1.05799,2.85239
0.394808,-0.143461,2.71435
0.518128,-0.60003,2.72514
0.638934,-0.996158,2.7794
0.679038,-1.07842,2.75147
0.308734,-0.0751398,2.73449
0.297546,-0.012615,2.72403
0.237291,0.300245,2.69246
0.126764,0.465492,2.60979
0.100546,0.199359,2.81166
0.0967114,-0.0476162,2.90937
0.0657672,-0.281409,2.89824
0.0596072,-0.332819,2.90666
0.417084,0.252009,2.6857
0.540012,0.0139047,2.70799
0.553239,-0.210833,2.59066
0.548822,-0.270699,2568
0.250954,-0.159988,2.76998
0.272667,-0.591648,2.78442
0.316977,-0.976016,2.88454
0.314365,-1.05753,2.85241
0.392304,-0.143015,2.71433
0.518792,-0.600563,2.72626
0.636287,-0.994937,2.78031
0.677441,-1.07869,2.75482
0.306583,-0.0749681,2.73474
0.295346,-0.012434,2.72461
0.234506,0.300614,2.6949
0.124138,0.466706,2.61261
0.0987381,0.199022,2.81445
0.0957021,-0.0484741,2.91066
0.0658039,-0.28262,2.90063
0.0626218,-0.334988,2.90734
0.415129,0.252732,2.68723
0.53969,0.0180142,2.70742
0.550629,-0.206538,2.58783
0.546163,-0.267731,2.56485
0.248752,-0.159854,2.76986
0.271832,-0.590789,2.78258
0.317036,-0.975355,2.88405
0.312731,-1.05737,2.85278
0.390185,-0.142657,2.71417
0.519311,-0.600958,2.72705
0.632306,-0.99271,2.78064
0.674123,-1.07736,2.75428
0.304821,-0.0748089,2.7349
0.293547,-0.0122644,2.72505
0.232521,0.300912,2.69665
0.122214,0.467613,2.61472
0.0972741,0.198897,2.81715
0.0948999,-0.0497135,2.91173
0.0661642,-0.284115,2.90206
0.0655282,-0.337002,2.90758
0.413429,0.25332,2.68858
0.539676,0.0219127,2.70713
0.548553,-0.203046,2.58613
0.544334,-0.265225,2.5628
0.247044,-0.159728,2.76974
0.270972,-0.589793,2.78053
0.317064,-0.974735,2.88372
0.312278,-1.05711,2.85266
0.388342,-0.142328,2.7139
0.518027,-0.600186,2.72617
0.616258,-0.982193,2.78368
0.665335,-1.07079,2.74862
0.303399,-0.0746686,2.73499
0.292127,-0.012114,2.72538
0.231104,0.301186,2.69804
0.12084,0.46817,2.61624
0.0962098,0.198779,2.81927
0.0943458,-0.0508137,2.9125
0.0669473,-0.285572,2.9029
0.0681917,-0.3389,2.90746
0.412205,0.253729,2.68957
0.53977,0.0244048,2.70694
0.547176,-0.200763,2.58505
0.543002,-0.263495,2.56157
0.245653,-0.159635,2.76959
0.270236,-0.588958,2.77888
0.317026,-0.974184,2.88389
0.311843,-1.05704,2.85237
0.386799,-0.14204,2.71357
0.51434,-0.598092,2.72239
0.596262,-0.974834,2.79363
0.651844,-1.06183,2.7444
0.302162,-0.0745689,2.73502
0.29092,-0.0119973,2.72561
0.23008,0.301397,2699
0.119772,0.468632,2.61734
0.095431,0.198761,2.82099
0.0940385,-0.0519185,2.91314
0.0680339,-0.287038,2.90322
0.0703721,-0.340271,2.90702
0.411094,0.254036,2.69036
0.539943,0.0262138,2.70686
0.546236,-0.199169,2.58457
0.542081,-0.262235,2.56105
0.244532,-0.15957,2.76945
0.269636,-0.588546,2.77789
0.316982,-0.973745,2.88444
0.311707,-1.05705,2.85225
0.385302,-0.141782,2.71315
0.50464,-0.59399,2.71339
0.56533,-0.964308,2.81152
0.630784,-1.04878,2.75087
0.301142,-0.0745007,2.73504
0.289929,-0.0119107,2.7258
0.229331,0.301568,2.69974
0.118853,0.468955,2.6182
0.0948421,0.198644,2.82246
0.0939263,-0.0529073,2.91361
0.069996,-0.288627,2.90226
0.072364,-0.341163,2.90538
0.410079,0.254205,2.69095
0.540205,0.0276478,2.70682
0.545851,-0.198528,2.58494
0.541528,-0.261659,2561
0.24367,-0.159544,2.76936
0.26901,-0.588317,2.77722
0.316842,-0.973074,2.88534
0.311496,-1.05713,2.85252
0.383933,-0.141545,2.71272
0.488215,-0.585014,2.69704
0.545381,-0.960542,2.81993
0.604017,-1.04317,2.75356
0.300339,-0.0744852,2.73503
0.289176,-0.0118644,2.72593
0.228842,0.301709,2.70024
0.118144,0.469212,2.61883
0.0944863,0.198593,2.8235
0.0940669,-0.0539447,2.91398
0.0720326,-0.2901,2.90114
0.0750794,-0.341794,2.90225
0.408826,0.254135,2.69115
0.540738,0.028713,2.70653
0.545899,-0.198618,2.58575
0.541267,-0.261569,2.56135
0.243035,-0.159544,2.76928
0.268423,-0.588161,2.77676
0.316706,-0.9725,2.88622
0.311358,-1.05723,2.8528
0.382655,-0.141368,2.71227
0.473143,-0.578426,2.68456
0.51885,-0.957803,2.81998
0.564847,-1.04765,2.75918
0.299709,-0.0744876,2735
0.2886,-0.0118403,2.72601
0.228596,0.301816,2.70051
0.11722,0.469233,2.61895
0.0942961,0.198515,2.82421
0.0943246,-0.0548388,2.91427
0.0743087,-0.291352,2.89921
0.0770424,-0.342112,2.8999
0.407974,0.253823,2.69078
0.541627,0.0295661,2.70597
0.546457,-0.199368,2587
0.541194,-0.261894,2.56209
0.242543,-0.159561,2.76922
0.267844,-0.588079,2.77648
0.31658,-0.972039,2.88705
0.311179,-1.05748,2.8527
0.381634,-0.141244,2.71183
0.463387,-0.575055,2.67721
0.47694,-0.957255,2.79554
0.494691,-1.04704,2.75496
0.299194,-0.0745208,2.73489
0.288151,-0.0118429,2.72599
0.229161,0.301962,2.69982
0.116219,0.468887,2.61833
0.0942547,0.198447,2.82473
0.0948756,-0.0555675,2.91451
0.0766118,-0.292096,2.89585
0.0784739,-0.342237,2898
0.407274,0.253032,2.6886
0.543471,0.0300321,2.70395
0.547655,-0.201243,2.58858
0.541373,-0.264301,2.56487
0.242162,-0.15959,2.76916
0.267299,-0.58806,2.77634
0.316456,-0.971537,2.88789
0.311066,-1.05771,2.8527
0.380703,-0.141221,2.71119
0.456403,-0.573965,2.67322
0.453114,-0.962065,2.78209
0.439327,-1.05368,2.74954
0.298728,-0.0746836,2.73451
0.287776,-0.0119986,2.72556
0.231651,0.301557,2.69579
0.115923,0.468265,2.6162
0.0954306,0.198347,2.82424
0.0965175,-0.0563951,2.91451
0.0782245,-0.29255,2.89324
0.08024,-0.342001,2.89354
0.408169,0.250893,2.68177
0.55161,0.015561,2.6917
0.549917,-0.207374,2.59005
0.542793,-0.269046,2.56845
0.241852,-0.159657,2.76909
0.266508,-0.588612,2.77646
0.316348,-0.971122,2.88863
0.291379,-1.03528,2.82938
0.379788,-0.141535,2.70987
0.448776,-0.575293,2.67163
0.438147,-0.966493,2.77227
0.402168,-1.05794,2.73336
0.298373,-0.0751845,2.73344
0.287673,-0.0126377,2.72399
0.237237,0.299314,2.68629
0.117615,0.460521,2.60332
0.0988784,0.198398,2.82202
0.100654,-0.0569279,2.91359
0.0795708,-0.292515,2.89109
0.0817576,-0.341402,2.88829
0.41224,0.245644,2.66464
0.557037,0.00587809,2.68235
0.552456,-0.213975,2.59098
0.545406,-0.275331,2.57292
0.24161,-0.159798,2.76899
0.26532,-0.589922,2.77674
0.316276,-0.971407,2.88911
0.291606,-1.04985,2.84483
0.378883,-0.142642,2.70704
0.442131,-0.577563,2.67186
0.427117,-0.96859,2.76144
0.414959,-1.06048,2.71136
0.299203,-0.0784446,2.72839
0.28961,-0.0164483,2.7169
0.250028,0.293512,2.66286
0.126468,0.448382,2.58408
0.110979,0.195351,2.81294
0.110577,-0.0577477,2.91044
0.0804945,-0.29231,2.88932
0.0828399,-0.34045,2.88354
0.418122,0.238066,2.64502
0.562625,-0.00481205,2.6693
0.555471,-0.224199,2.59089
0.549315,-0.285052,2.57635
0.241896,-0.161122,2.7681
0.263433,-0.592541,2.77684
0.316205,-0.971506,2.88947
0.280842,-1.03983,2.83068
0.378387,-0.1468,2.7001
0.437332,-0.579416,2.6726
0.421126,-0.968889,2.75471
0.462117,-1.05425,2.71112
0.301947,-0.0836781,2.72055
0.293783,-0.0219308,2.70717
0.260654,0.288962,2.64656
0.135286,0.442087,2.56914
0.128111,0.188851,2.79747
0.123236,-0.0601494,2.90502
0.0815552,-0.292418,2.88761
0.0835812,-0.33935,2.8796
0.423255,0.231746,2.62918
0.567732,-0.0140829,2.65154
0.558727,-0.234668,2.58964
0.555997,-0.319692,2.5767
0.243384,-0.163971,2.76578
0.260281,-0.595224,2.77573
0.31615,-0.971504,2.88965
0.2938,-1.05482,2.85574
0.379329,-0.152453,2.69121
0.433621,-0.581333,2.67364
0.418237,-0.968887,2.74991
0.426914,-1.03203,2.6831
0.305649,-0.0890107,2.71249
0.298815,-0.0272771,2.69764
0.270746,0.284805,2.63283
0.143989,0.437924,2.55497
0.13982,0.186347,2.78694
0.136307,-0.0603349,2.89798
0.0846044,-0.291414,2.8837
0.0840971,-0.337625,2.87659
0.428306,0.224621,2.61292
0.572221,-0.021461,2.63526
0.561464,-0.244378,2.58686
0.559181,-0.331568,2.57663
0.246034,-0.167496,2.76245
0.25569,-0.59783,2.7727
0.315836,-0.971048,2.88919
0.299294,-1.0608,2.86512
0.380921,-0.157637,2.68308
0.430952,-0.582965,2.67449
0.417792,-0.968631,2.74634
0.457883,-1.03438,2.68347
0.309698,-0.0936987,2.70475
0.304232,-0.0319864,2.68843
0.282534,0.280339,2.61767
0.158153,0.4352,2.53243
0.14847,0.186245,2.77954
0.146076,-0.0600803,2.8922
0.0883543,-0.290272,2.88018
0.0856838,-0.334119,2.87611
0.432368,0.218744,2.59959
0.575499,-0.0291949,2.62146
0.565443,-0.2563,2.58082
0.562043,-0.340222,2.57573
0.249446,-0.1709,2.75828
0.251399,-0.599856,2.76916
0.315699,-0.970878,2.88855
0.302919,-1.06408,2.86929
0.382616,-0.161835,2.67625
0.429089,-0.584202,2.67506
0.418791,-0.968251,2.74387
0.483214,-1.03887,2.69333
0.314291,-0.0985305,2.69704
0.309668,-0.0362798,2.68011
0.290729,0.278153,2.60783
0.167339,0.434667,2.51897
0.158422,0.189012,2.77031
0.152814,-0.0596945,2.88821
0.0951373,-0.289332,2.87709
0.0987137,-0.34021,2.86119
0.43617,0.212185,2.58477
0.576858,-0.0359203,2.61063
0.568271,-0.266433,2.57605
0.565278,-0.347319,2.57362
0.254372,-0.174501,2.75235
0.247037,-0.60032,2.76484
0.316046,-0.969458,2.88657
0.305361,-1.06548,2.87076
0.38453,-0.166044,2.66986
0.427763,-0.585074,2.67535
0.420312,-0.967741,2.74246
0.449916,-1.04371,2.71634
0.318887,-0.102647,2.68984
0.314858,-0.0398114,2.67253
0.297394,0.276853,2.59968
0.177793,0.43625,2.50603
0.166027,0.191557,2.76219
0.159107,-0.0594869,2.88354
0.104581,-0.289141,2.87288
0.105318,-0.344633,2.85373
0.439094,0.207984,2.57401
0.576707,-0.0414625,2.60108
0.570305,-0.27399,2.57257
0.570491,-0.360185,2.56809
0.259682,-0.177506,2.74538
0.243216,-0.600073,2.76066
0.317249,-0.967534,2.88409
0.307731,-1.06562,2.87024
0.386861,-0.169682,2.66404
0.426801,-0.585716,2.67553
0.421681,-0.967383,2.74185
0.462828,-1.04766,2.71958
0.322736,-0.105847,2.6836
0.319291,-0.0425327,2.66577
0.304328,0.276373,2.5905
0.185879,0.437946,2.4955
0.172822,0.194091,2.75274
0.164304,-0.0589949,2.87907
0.113704,-0.288727,2.86944
0.110463,-0.347595,2.85078
0.441776,0.20524,2.56566
0.575892,-0.0463373,2.59154
0.571487,-0.279754,2.56957
0.573322,-0.368557,2.56431
0.264335,-0.179648,2.73841
0.24057,-0.599981,2.75797
0.338034,-0.97486,2.88932
0.309913,-1.06543,2.86936
0.388834,-0.172554,2.65933
0.425887,-0.586527,2.67535
0.423073,-0.967115,2.7417
0.415798,-1.03292,2697
0.32587,-0.108188,2.67785
0.322984,-0.0444776,2.65923
0.310592,0.276686,2.57919
0.194286,0.44133,2.48548
0.178062,0.196145,2.74414
0.168955,-0.059251,2.87445
0.120342,-0.289055,2.86717
0.114855,-0.350419,2.8492
0.444366,0.203134,2.55857
0.575759,-0.0491968,2.58476
0.57204,-0.283485,2.5667
0.57465,-0.373754,2.55953
0.267852,-0.180804,2.73169
0.238579,-0.599746,2.75621
0.354834,-0.976344,2.89766
0.317827,-1.06323,2.87255
0.390608,-0.174697,2.65527
0.424534,-0.587974,2.67438
0.42327,-0.970085,2.74673
0.444168,-1.04074,2.70252
0.32822,-0.10965,2.67293
0.325968,-0.0455665,2.65334
0.318415,0.27813,2.56639
0.202182,0.444753,2.47699
0.184173,0.201879,2.73145
0.173372,-0.0574663,2.86813
0.12573,-0.28761,2.86562
0.118488,-0.351078,2.84844
0.446541,0.201781,2.55323
0.575924,-0.0510196,2.57988
0.572024,-0.285963,2.56309
0.574739,-0.374962,2.55472
0.270217,-0.181092,2.72621
0.237032,-0.600617,2.75732
0.368073,-0.981129,2.90669
0.324167,-1.05318,2.86065
0.391937,-0.176247,2.65167
0.422045,-0.590615,2.67163
0.423503,-0.971705,2.7477
0.45868,-1.04936,2.70383
0.330052,-0.110431,2.66861
0.328293,-0.0460981,2.64844
0.323398,0.278578,2.5588
0.211142,0.447707,2.46885
0.187603,0.206476,2.72362
0.176503,-0.0552697,2.86281
0.129882,-0.285696,2.86463
0.121579,-0.350636,2.84842
0.449519,0.200818,2.54819
0.576265,-0.0521719,2.57639
0.571622,-0.287082,2.5579
0.573664,-0.374533,2.54964
0.271902,-0.180674,2.72078
0.234877,-0.598218,2.75963
0.376373,-0.976492,2.91773
0.34313,-1.05956,2.90796
0.392956,-0.177333,2.64874
0.419611,-0.592956,2.66781
0.42372,-0.972878,2.74828
0.412842,-1.04218,2.68783
0.331426,-0.110553,2.66476
0.330012,-0.0461529,2.64442
0.326562,0.278671,2.55404
0.219242,0.450028,2.46269
0.189878,0.211284,2.71713
0.178909,-0.0500625,2.85549
0.133847,-0.281062,2.86415
0.125152,-0.346828,2.84952
0.453324,0.200023,2.54356
0.576749,-0.0529366,2.57353
0.570943,-0.287576,2.55243
0.571814,-0.375175,2.54379
0.272858,-0.179694,2.71599
0.23359,-0.595497,2.76227
0.384534,-0.958352,2.94685
0.353423,-1.05952,2.95392
0.393809,-0.178032,2.64611
0.417372,-0.59449,2.66253
0.423917,-0.97381,2.7487
0.460809,-1.05374,2.71715
0.332541,-0.110205,2.66114
0.331346,-0.0459082,2.64101
0.328624,0.278709,2.55095
0.230892,0.454474,2.45699
0.191258,0.21456,2.71232
0.180242,-0.0468958,2.85088
0.136722,-0.27787,2.86423
0.133529,-0.320432,2.85079
0.45808,0.199503,2.53928
0.577613,-0.0530556,2.57074
0.57,-0.286999,2.54594
0.569551,-0.37492,2.53796
0.273326,-0.178377,2.71124
0.233335,-0.59273,2.76521
0.387563,-0.953159,2.95643
0.362844,-1.05847,2.96791
0.394742,-0.178471,2.6434
0.415876,-0.595566,2.6577
0.424125,-0.974469,2.74884
0.473903,-1.05936,2.72326
0.333854,-0.108899,2.65608
0.332787,-0.0450352,2.63693
0.33022,0.2787,2.54873
0.24289,0.459016,2.45228
0.192075,0.217648,2.70788
0.180941,-0.0447249,2.84775
0.139027,-0.275749,2.8633
0.137398,-0.310281,2.85051
0.463269,0.198955,2.53537
0.578391,-0.0530774,2.56859
0.569133,-0.286351,2.53984
0.567149,-0.374373,2.53115
0.273399,-0.176323,2.70447
0.234314,-0.590278,2.76825
0.38942,-0.949893,2.96313
0.376113,-1.05303,2.97332
0.39642,-0.178346,2.63874
0.414935,-0.596285,2.65408
0.424335,-0.974978,2.74887
0.481781,-1.06289,2.72675
0.335084,-0.107046,2.65112
0.334132,-0.0437126,2.63301
0.331515,0.278668,2.5472
0.253739,0.462789,2.4496
0.192597,0.220495,2.70291
0.180651,-0.0406595,2.84304
0.14111,-0.272088,2.86159
0.139654,-0.304501,2.84949
0.467901,0.198759,2.53223
0.579158,-0.0529036,2.5666
0.568584,-0.285623,2.53411
0.565529,-0.373951,2.52613
0.273293,-0.173871,2.6977
0.237143,-0.587544,2.77141
0.391355,-0.941687,2.9757
0.361064,-1.00846,2.93858
0.39816,-0.17766,2.63416
0.414562,-0.596051,2.65003
0.4246,-0.975292,2.74878
0.493481,-1.06258,2.72981
0.336426,-0.104965,2.64624
0.336034,-0.0419535,2.62847
0.339975,0.277396,2.54383
0.262377,0.465518,2.44796
0.193132,0.223246,2.69805
0.180116,-0.0371788,2.83922
0.142459,-0.268853,2.86019
0.140929,-0.300652,2.84848
0.472228,0.198475,2.52948
0.579945,-0.0528613,2.56462
0.568362,-0.285394,2.52901
0.564575,-0.373976,2.52226
0.273096,-0.171633,2.69207
0.240002,-0.585337,2.7737
0.393644,-0.931341,2.9891
0.355704,-0.97817,2.92684
0.399745,-0.17679,2.62995
0.414518,-0.595589,2.64676
0.425198,-0.975057,2.74848
0.501249,-1.06075,2.72755
0.338157,-0.102199,2.64047
0.338621,-0.0394631,2.62282
0.347437,0.27677,2.5407
0.273195,0.469025,2.44793
0.19361,0.225228,2.69432
0.179121,-0.034102,2.83503
0.141399,-0.265012,2.85508
0.138056,-0.294801,2.8412
0.477152,0.198591,2.52688
0.580787,-0.0528791,2.56262
0.568593,-0.285336,2.52333
0.56409,-0.374122,2.51885
0.272851,-0.169038,2.68592
0.243023,-0.582702,2.77489
0.396488,-0.920488,2.99951
0.383372,-1.00019,3.00593
0.40159,-0.175359,2.62517
0.414712,-0.595044,2.64419
0.42649,-0.973434,2.74756
0.506169,-1.05903,2.72545
0.339499,-0.0999645,2.63599
0.340754,-0.0374096,2.61836
0.354386,0.276589,2.53818
0.283353,0.472322,2.4484
0.195226,0.228289,2.68861
0.177808,-0.0318253,2.83109
0.13781,-0.261745,2.84526
0.131167,-0.293072,2.82798
0.481526,0.198617,2.52465
0.581669,-0.0531258,2.56042
0.568736,-0.285681,2.51931
0.563808,-0.374548,2.51615
